Date	Source	Target	CAMEOCode	NumEvents	NumArts	QuadClass	Goldstein	SourceGeoType	SourceGeoLat	SourceGeoLong	TargetGeoType	TargetGeoLat	TargetGeoLong	ActionGeoType	ActionGeoLat	ActionGeoLong
19790124	CHNGOVMED	CHN	040	2	5	1	1	4	31.2222	121.458	1	52.5	5.75	4	31.2222	121.458
19790124	CHNGOVMED	CHN	043	2	8	1	2.8	4	31.2222	121.458	1	52.5	5.75	1	52.5	5.75
19790124	CHN	IGOUNOGOV	042	1	8	1	1.9	4	33.4112	102.468	4	31.2222	121.458	4	31.2222	121.458
19790124	CHN	KHMELI	190	1	8	4	-10	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790124	CHN	LAB	173	1	6	4	-5	4	39.9289	116.388	1	16	106	1	16	106
19790124	CHN	MED	127	1	4	3	-5	4	30.8161	121.119	4	30.8161	121.119	4	30.8161	121.119
19790124	CHN	MIL	051	1	4	1	3.4	4	24.65	106.567	4	24.65	106.567	4	24.65	106.567
19790124	CHN	USA	042	1	10	1	1.9	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790124	CHN	USAGOV	043	3	5	1	2.8	4	39.9289	116.388	2	41.5834	-72.7622	4	39.9289	116.388
19790124	CHN	USAMILGOVMIL	060	1	1	2	6	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790124	CHRCTH	CVL	020	2	9	1	3	4	19.4342	-99.1386	4	19.4342	-99.1386	4	19.4342	-99.1386
19790124	CHRCTH	DOM	042	2	9	1	1.9	2	42.1497	-74.9384	2	42.1497	-74.9384	2	42.1497	-74.9384
19790124	CHRCTH	ITAELIGOV	013	2	4	1	0.4	4	17.9653	-94.1972	4	41.9	12.4833	4	17.9653	-94.1972
19790124	COP	CHN	010	1	4	1	0	4	41.9	12.4833	4	41.9	12.4833	4	41.9	12.4833
19790124	COP	CVL	173	1	4	4	-5	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790124	COP	GBR	010	1	5	1	0									
19790124	COP	GOV	112	1	5	3	-2	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790124	COPGOVMIL	THA	043	1	2	1	2.8	1	38	-97	1	38	-97	1	38	-97
19790124	COP	GUY	035	1	2	1	7	4	14.0499	101.369	4	14.0499	101.369	4	13.6928	102.501
19790124	COP	LAB	030	1	9	1	4	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790124	COP	LAB	051	1	9	1	3.4	4	45.4667	9.2	4	45.4667	9.2	4	45.4667	9.2
19790124	COP	MED	152	2	9	4	-7.2							4	37.9833	23.7333
19790124	COP	UAF	080	1	9	2	5	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790124	CRI	CVL	042	2	2	1	1.9	1	10	-84	1	38	-97	1	38	-97
19790124	CRI	CVL	138	1	2	3	-7	1	10	-84	4	11.9681	-85.9714	1	38	-97
19790124	CRI	CVL	195	1	2	4	-10	1	10	-84	4	11.9681	-85.9714	4	11.9681	-85.9714
19790124	CRIGOV	CVL	138	1	5	3	-7	1	10	-84	4	11.9681	-85.9714	4	11.9681	-85.9714
19790124	CRIGOV	CVL	195	1	5	4	-10	1	10	-84	4	11.9681	-85.9714	4	11.9681	-85.9714
19790124	CRI	NIC	161	3	9	4	-4	1	10	-84	1	10	-84	1	10	-84
19790124	CRI	USA	010	1	4	1	0	1	10	-84	4	11.9681	-85.9714	4	11.9681	-85.9714
19790124	CRM	BRN	042	2	4	1	1.9	4	15	115	4	15	115	4	5.9749	116.072
19790124	CRM	CHN	042	1	6	1	1.9	4	5.9749	116.072	4	15	115	4	5.9749	116.072
19790124	CUB	GOV	016	1	9	1	-2	4	15	115	4	15	115	4	5.9749	116.072
19790124	CUB	GOV	046	1	4	1	7	1	21.5	-80	1	21.5	-80	1	21.5	-80
19790124	CVL	COP	100	1	5	3	-5	1	21.5	-80	1	21.5	-80	1	21.5	-80
19790124	CVL	CRI	043	2	2	1	2.8	1	38	-97	1	10	-84	1	38	-97
19790124	CVL	IGOOAS	043	1	2	1	2.8	4	11.9681	-85.9714	1	10	-84	1	38	-97
19790124	CVL	USA	043	1	3	1	2.8	1	38	-97	1	38	-97	1	38	-97
19790124	CZEGOV	AUTGOV	043	1	2	1	2.8	1	38	-97	1	38	-97	1	38	-97
19790124	CZE	RUS	010	2	4	1	0	1	48.6667	19.5						
19790124	CZE	SVK	042	1	4	1	1.9	1	49.75	15.5						
19790124	CZE	SVK	051	1	4	1	3.4	4	50.0833	14.4667	1	48.6667	19.5	1	48.6667	19.5
19790124	DEU	LAB	043	3	10	1	2.8	4	48.15	11.5833	4	48.15	11.5833	1	48.6667	19.5
19790124	DJIGOV	YEM	010	1	3	1	0	4	48.15	11.5833	4	48.15	11.5833	4	48.15	11.5833
19790124	DJIGOV	YEM	042	1	3	1	1.9	4	11.595	43.1481	4	11.595	43.1481	4	11.595	43.1481
19790124	DJIGOV	YEM	060	1	3	2	6	4	11.595	43.1481	4	11.595	43.1481	4	11.595	43.1481
19790124	DOM	CHRCTH	043	2	9	1	2.8	2	42.1497	-74.9384	2	42.1497	-74.9384	2	42.1497	-74.9384
19790124	DOM	MEX	012	3	9	1	-0.4	1	19	-70.6667	1	19	-70.6667	1	19	-70.6667
19790124	DOM	MEX	040	3	9	1	1	1	19	-70.6667	4	19.4342	-99.1386	3	34.0522	-118.244
19790124	DOM	MEX	042	3	9	1	1.9	1	19	-70.6667	4	6.29139	-75.5361	1	19	-70.6667
19790124	DOM	MEX	043	2	5	1	2.8	1	19	-70.6667	1	19	-70.6667	1	19	-70.6667
19790124	DOM	NGA	039	2	4	1	5	1	19	-70.6667	1	10	8	1	10	8
19790124	DOM	REL	046	1	2	1	7	1	19	-70.6667	1	-34	-64	1	54	-2
19790124	DOM	USAREL	046	2	7	1	7	4	17.9653	-94.1972	4	17.9653	-94.1972	1	19	-70.6667
19790124	ESP	ESPGOV	057	1	7	1	8	1	19	-70.6667	3	34.0522	-118.244	4	17.9653	-94.1972
19790124	ESPGOV	ESP	057	1	7	1	8	4	40.4	-3.68333	4	40.4	-3.68333	4	40.4	-3.68333
19790124	ETH	BGR	042	1	8	1	1.9	4	40.4	-3.68333	4	40.4	-3.68333	4	40.4	-3.68333
19790124	ETH	BGR	046	2	4	1	7	1	8	38	1	43	25	1	43	25
19790124	EUR	ALB	040	1	3	1	1	1	8	38	1	8	38	1	8	38
19790124	EUR	ALB	043	3	7	1	2.8	4	51.5	-0.116667				4	40.4667	19.4897
19790124	EUR	GOV	043	1	3	1	2.8	4	51.5	-0.116667				4	51.5	-0.116667
19790124	FRA	MNCUSABUS	051	1	4	1	3.4	4	51.5	-0.116667	4	51.5	-0.116667	4	51.5	-0.116667
19790124	GBR	AFR	061	1	9	2	6.4	4	45.6333	5.73333	4	45.6333	5.73333	4	45.6333	5.73333
19790124	GBR	ALB	040	2	4	1	1							4	40.4667	19.4897
19790124	GBR	CHN	012	1	8	1	-0.4	4	51.5	-0.116667				4	40.4667	19.4897
19790124	GBR	EUR	012	1	10	1	-0.4	4	51.5	-0.116667	4	39.9289	116.388	4	51.5	-0.116667
19790124	GBR	PTY	190	1	3	4	-10	1	60	100	4	51.5	-0.116667	1	60	100
19790124	GBR	RUS	120	2	3	3	-4	1	38	-97	1	60	100	1	60	100
19790124	GBR	RUS	127	2	3	3	-5	1	38	-97	1	60	100	1	60	100
19790124	GBR	RUS	172	2	3	4	-5	1	38	-97	1	60	100	1	60	100
19790124	GBR	SPY	010	2	4	1	0	4	54.5	-6.5	1	53	-8	4	54.5	-6.5
19790124	GBR	SPY	043	2	7	1	2.8							4	54.5833	-5.93333
19790124	GBR	USA	042	2	2	1	1.9	4	54.5333	-3.16667	1	38	-97	1	38	-97
19790124	GBR	USA	043	2	2	1	2.8	4	54.5333	-3.16667	1	38	-97	1	38	-97
19790124	GBR	USA	120	3	5	3	-4	1	38	-97	1	38	-97	1	38	-97
19790124	GBR	USA	127	2	3	3	-5	1	38	-97	1	38	-97	1	60	100
19790124	GBR	USA	190	1	10	4	-10	1	54	-2	1	38	-97	1	60	100
19790124	GBR	VNM	111	1	10	3	-2	4	33.8719	35.5097	4	33.8719	35.5097	4	33.8719	35.5097
19790124	GIN	GINGOV	043	1	2	1	2.8	1	54	-2	4	16	107	4	16	107
19790124	GIN	GOV	043	1	8	1	2.8	1	11	-10	1	11	-10	1	11	-10
19790124	GINGOV	GIN	042	1	2	1	1.9	1	11	-10	1	11	-10	1	11	-10
19790124	GINGOV	LBY	042	1	8	1	1.9	1	11	-10	1	11	-10	1	11	-10
19790124	GINGOV	SYR	042	2	15	1	1.9	1	11	-10	1	11	-10	1	11	-10
19790124	GIN	SYR	0311	4	19	1	5.2	1	11	-10	1	35	38	1	11	-10
19790124	GIN	SYR	042	2	4	1	1.9	1	11	-10	1	35	38	1	11	-10
19790124	GIN	SYR	057	3	19	1	8	1	11	-10	1	35	38	1	11	-10
19790124	GOV	AFR	010	1	3	1	0	1	11	-10	1	35	38	1	11	-10
19790124	GOV	AFR	020	1	3	1	3	1	-29	24	1	-29	24	1	-29	24
19790124	GOV	ALB	040	1	3	1	1	1	-29	24	1	-29	24	1	-29	24
19790124	GOV	AUTGOV	043	3	8	1	2.8	4	49.0381	16.6148	1	48.6667	19.5	4	49.0381	16.6148
19790124	GOV	BGRGOV	040	1	5	1	1	1	48.6667	19.5	1	48.6667	19.5	1	48.6667	19.5
19790124	GOV	BUS	060	1	2	2	6									
19790124	GOV	CHN	040	2	2	1	1	4	39.9289	116.388	3	38.8951	-77.0364	3	38.8951	-77.0364
19790124	GOV	CHN	050	2	10	1	3.5	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790124	GOV	CHN	130	1	10	3	-4.4	1	36	138	1	36	138	1	36	138
19790124	GOV	CHN	173	2	16	4	-5	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790124	GOV	CHNRAD	020	1	3	1	3	1	36	138	1	36	138	1	36	138
19790124	GOV	CUB	046	1	4	1	7	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790124	GOV	EUR	042	1	3	1	1.9	1	21.5	-80	1	21.5	-80	1	21.5	-80
19790124	GOV	GIN	042	1	8	1	1.9	4	51.5	-0.116667	4	51.5	-0.116667	4	51.5	-0.116667
19790124	GOVGOV	USAMILGOVMIL	044	1	2	1	2.5	1	11	-10	1	11	-10	1	11	-10
19790124	GOVHLH	MIL	046	1	10	1	7	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790124	GOV	IDN	025	1	10	1	-0.3	4	11.55	104.917	4	11.55	104.917	4	11.55	104.917
19790124	GOV	IGOUNO	100	1	4	3	-5	1	-5	120	1	-5	120	1	-5	120
19790124	GOV	IRN	030	1	4	1	4	4	44.8186	20.4681	4	44.8186	20.4681	4	44.8186	20.4681
19790124	GOV	IRN	0341	1	4	1	7	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790124	GOV	IRN	051	1	3	1	3.4	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790124	GOV	IRQGOV	042	1	2	1	1.9	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790124	GOV	KEN	026	2	4	1	4	4	31.0667	45.9	1	1	38	1	35	105
19790124	GOV	KHM	012	2	15	1	-0.4	1	43.7667	12.4167	1	43.7667	12.4167	1	43.7667	12.4167
19790124	GOV	LBY	111	3	9	3	-2	1	25	17	1	25	17	1	25	17
19790124	GOV	LEG	040	2	10	1	1	1	48.6667	19.5	4	50.0833	14.4667	4	50.0833	14.4667
19790124	GOV	LEG	071	1	7	2	7.4	4	50.0833	14.4667	4	50.0833	14.4667	4	50.0833	14.4667
19790124	GOV	LEG	0831	1	7	2	5	1	47	8	1	47	8	1	47	8
19790124	GOV	LUX	130	3	10	3	-4.4	1	35	105	1	35	105	1	49.75	6.1667
19790124	GOV	LUXGOV	046	1	8	1	7	1	35	105	1	49.75	6.1667	1	49.75	6.1667
19790124	GOV	OPP	084	1	10	2	7	1	49.75	6.1667	1	49.75	6.1667	1	49.75	6.1667
19790124	GOV	PSE	010	1	3	1	0	1	-20	30	1	-20	30	1	-20	30
19790124	GOV	PSE	051	2	6	1	3.4	4	33.5	36.3	4	33.5	36.3	4	33.5	36.3
19790124	GOV	RUS	010	1	5	1	0	4	32.7179	52.9915	4	33.5	36.3	4	33.5	36.3
19790124	GOV	RUS	042	2	8	1	1.9	4	61.1121	28.8632	4	60.7076	28.7528	4	60.7076	28.7528
19790124	GOV	RUS	060	1	2	2	6	4	61.1121	28.8632	4	60.7076	28.7528	4	61.1121	28.8632
19790124	GOV	RUSCVL	071	1	2	2	7.4	1	60	100	1	60	100	1	60	100
19790124	GOV	RUSGOV	040	1	2	1	1	2	40.5773	-77.264	2	40.5773	-77.264	2	40.5773	-77.264
19790124	GOV	RUSGOV	060	1	6	2	6	1	60	-95	1	60	100	1	60	100
19790124	GOV	SMR	012	3	15	1	-0.4	1	43.7667	12.4167	1	43.7667	12.4167	1	43.7667	12.4167
19790124	GOV	SPY	043	2	9	1	2.8	4	54.5	-6.5				4	54.5833	-5.93333
19790124	GOV	SYR	010	1	3	1	0	4	54.5	-6.5	4	54.5	-6.5	4	54.5	-6.5
19790124	GOV	SYR	046	1	3	1	7	4	32.7179	52.9915	4	33.5	36.3	4	33.5	36.3
19790124	GOV	SYR	051	2	6	1	3.4	4	33.5	36.3	4	33.5	36.3	4	33.5	36.3
19790124	GOV	UKR	012	1	5	1	-0.4	4	32.7179	52.9915	4	33.5	36.3	4	33.5	36.3
19790124	GOV	USA	036	1	2	1	4	4	54.1267	60.9544	4	54.1267	60.9544	4	54.1267	60.9544
19790124	GOV	USA	042	1	6	1	1.9	2	44.6074	-69.3977	2	44.6074	-69.3977	2	44.6074	-69.3977
19790124	GOV	USA	120	1	4	3	-4	1	38	-97	1	38	-97	1	38	-97
19790124	GOV	USA	173	1	5	4	-5	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790124	GOV	USA	186	1	5	4	-10	1	21.5	-80	1	-30	-71	1	21.5	-80
19790124	GOV	USA	190	3	6	4	-10	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790124	GRC	LBY	0311	2	10	1	5.2	5	35.1667	25	1	25	17	1	25	17
19790124	GRC	LBY	043	1	2	1	2.8	1	25	17	1	25	17	1	25	17
19790124	GUY	USA	090	1	1	2	-2	5	35.1667	25	1	25	17	5	35.1667	25
19790124	HLH	USA	046	1	2	1	7	1	5	-59	1	5	-59	1	5	-59
19790124	HLH	USA	090	1	2	2	-2	3	39.827	-80.5665	3	39.827	-80.5665	3	39.827	-80.5665
19790124	HLH	USA	114	2	2	3	-2	3	39.827	-80.5665	3	40.7409	-75.961	3	39.827	-80.5665
19790124	HUN	BGR	042	1	2	1	1.9	3	40.7409	-75.961	3	40.7409	-75.961	3	40.7409	-75.961
19790124	HUNLAB	BGR	042	1	2	1	1.9	1	47	20	1	43	25	1	47	20
19790124	HUNLAB	BGRGOV	042	2	6	1	1.9	1	47	20	1	43	25	1	43	25
19790124	IGOMEAARL	SYR	040	1	2	1	1	1	47	20	1	43	25	1	47	20
19790124	IGOOAS	CVL	010	1	2	1	0	4	30.0445	31.2332	4	33.5	36.3	4	31.9953	48.6311
19790124	IGOOAS	CVL	042	1	2	1	1.9	1	38	-97	1	38	-97	1	38	-97
19790124	IGOUNODEVWBK	BUS	036	1	6	1	4	1	38	-97	1	38	-97	1	38	-97
19790124	IGOUNOELI	USAELI	057	1	2	1	8	3	38.899	-77.0422	3	38.899	-77.0422	3	38.899	-77.0422
19790124	IGOUNO	GOV	040	1	5	1	1	2	43.4108	-71.5653	2	43.4108	-71.5653	2	43.4108	-71.5653
19790124	IGOUNO	KHM	060	3	8	2	6	1	15	100	4	16	107	4	16	107
19790124	IRL	GBR	180	2	6	4	-9	4	54.5167	-6.06667	4	54.5	-6.5	4	54.5167	-6.06667
19790124	IRL	SPY	043	2	6	1	2.8							4	54.5833	-5.93333
19790124	IRN	EGY	042	1	4	1	1.9	4	54.5	-6.5	4	54.5	-6.5	4	54.5	-6.5
19790124	IRNGOV	IRN	010	1	2	1	0	4	31.9953	48.6311	4	30.0445	31.2332	4	30.0445	31.2332
19790124	IRNGOV	PSE	051	1	2	1	3.4	4	32.7179	52.9915	4	32.7179	52.9915	4	33.5	36.3
19790124	IRNGOV	SYR	046	1	2	1	7	4	32.7179	52.9915	4	33.5	36.3	4	33.5	36.3
19790124	IRNGOV	SYR	051	1	2	1	3.4	4	32.7179	52.9915	4	33.5	36.3	4	33.5	36.3
19790124	IRN	IGOMEAARL	042	2	4	1	1.9	4	31.9953	48.6311	4	30.0445	31.2332	4	30.0445	31.2332
19790124	IRNMIL	USA	141	2	2	3	-6.5	4	37.4727	49.4622	1	38	-97	1	38	-97
19790124	IRNMIL	USAMIL	141	1	4	3	-6.5	4	37.4727	49.4622	1	38	-97	4	37.4727	49.4622
19790124	IRN	PSE	051	1	2	1	3.4	4	37.4727	49.4622	1	38	-97	1	38	-97
19790124	IRN	SYR	040	1	8	1	1	4	32.7179	52.9915	4	33.5	36.3	4	33.5	36.3
19790124	IRN	SYR	051	1	2	1	3.4	1	33.8333	35.8333	1	33.8333	35.8333	1	33.8333	35.8333
19790124	IRQGOV	GOV	043	1	2	1	2.8	4	32.7179	52.9915	4	33.5	36.3	4	33.5	36.3
19790124	IRQGOV	GOV	0841	1	6	2	7	4	31.0667	45.9	4	31.0667	45.9	4	31.0667	45.9
19790124	IRQGOV	IRQ	043	1	4	1	2.8	4	31.0667	45.9	4	31.0667	45.9	4	31.0667	45.9
19790124	IRQ	IRQGOV	042	1	4	1	1.9	4	31.0667	45.9	4	31.0667	45.9	4	31.0667	45.9
19790124	IRQ	IRQMED	020	1	4	1	3	4	31.0667	45.9	4	31.0667	45.9	4	31.0667	45.9
19790124	IRQ	MED	111	1	10	3	-2	4	33.3386	44.3939	4	33.3386	44.3939	4	33.3386	44.3939
19790124	ISR	ISRREF	190	1	4	4	-10	4	33.3386	44.3939	4	33.3386	44.3939	4	33.3386	44.3939
19790124	ISRMED	ISR	036	1	6	1	4	1	31.5	34.75	1	31.5	34.75	1	31.5	34.75
19790124	ISR	PSE	190	1	2	4	-10	4	32.5625	35.3222	4	32.5625	35.3222	4	32.5625	35.3222
19790124	ISR	PSEREF	190	2	11	4	-10	1	31.5	34.75	1	31.5	34.75	1	31.5	34.75
19790124	ISR	REF	051	2	9	1	3.4	4	14.6042	120.982	1	16	106	4	14.6042	120.982
19790124	ITA	MEX	046	1	2	1	7	4	14.6042	120.982	4	14.6042	120.982	4	14.6042	120.982
19790124	JEW	USA	173	2	2	4	-5	2	40.5773	-77.264	2	40.5773	-77.264	2	40.5773	-77.264
19790124	JUD	COP	015	1	7	1	0	3	42.3442	-75.1704	3	42.3442	-75.1704	3	42.3442	-75.1704
19790124	JUD	COP	120	1	5	3	-4	1	38	-97	1	38	-97	1	38	-97
19790124	JUD	COP	173	1	7	4	-5	1	38	-97	1	38	-97	1	38	-97
19790124	JUD	GOV	172	1	9	4	-5	1	38	-97	1	38	-97	1	38	-97
19790124	JUD	MED	010	1	7	1	0	2	61.385	-152.268	2	61.385	-152.268	2	61.385	-152.268
19790124	JUD	MED	042	1	3	1	1.9	1	47	8	1	47	8	1	47	8
19790124	JUD	MED	046	2	9	1	7	3	41.55	-97.4837	3	41.55	-97.4837	3	41.55	-97.4837
19790124	JUD	RUS	010	1	1	1	0	2	41.1289	-98.2883	2	41.1289	-98.2883	2	41.1289	-98.2883
19790124	JUD	USA	120	1	2	3	-4	1	49.75	15.5						
19790124	JUD	USAJUD	020	1	3	1	3	1	38	-97	1	38	-97	1	38	-97
19790124	JUD	ZWE	173	1	10	4	-5	3	42.3442	-75.1704	3	42.3442	-75.1704	3	42.3442	-75.1704
19790124	KEN	GOV	0841	1	4	2	7	4	-17.8178	31.0447	4	-17.8178	31.0447	4	-17.8178	31.0447
19790124	KEN	TZAGOVEDU	043	1	3	1	2.8	1	1	38	4	31.0667	45.9	4	31.0667	45.9
19790124	KEN	USA	043	1	4	1	2.8	5	0.5	36	5	0.5	36	5	0.5	36
19790124	KHMELI	OPP	0841	1	5	2	7	5	0.5	36	2	44.6074	-69.3977	5	0.5	36
19790124	KHM	KHMELI	051	1	5	1	3.4	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790124	KHM	VNM	014	2	8	1	0	4	11.55	104.917	1	16	106	1	16	106
19790124	KHM	VNM	105	1	10	3	-5	4	11.55	104.917	1	16	106	4	11.55	104.917
19790124	KHM	VNM	120	2	19	3	-4	1	16	106	1	16	106	1	16	106
19790124	KHM	VNMMIL	014	2	11	1	0	4	11.55	104.917	1	16	106	4	11.55	104.917
19790124	KORGOV	KOR	036	1	8	1	4	4	11.55	104.917	1	16	106	4	11.55	104.917
19790124	KOR	KORGOV	036	1	2	1	4	1	37	127.5	1	37	127.5	1	37	127.5
19790124	KOR	MIL	150	1	10	4	-7.2	1	37	127.5	1	37	127.5	1	37	127.5
19790124	KOR	PRK	046	1	2	1	7	1	40	127	1	40	127	1	40	127
19790124	LAB	CHN	112	1	2	3	-2	1	37	127.5	1	40	127	1	37	127.5
19790124	LAB	DEU	042	3	10	1	1.9	4	48.15	11.5833	4	48.15	11.5833	1	48.6667	19.5
19790124	LABMED	LAB	010	1	9	1	0	4	48.15	11.5833	4	48.15	11.5833	4	48.15	11.5833
19790124	LBY	GINGOV	043	2	8	1	2.8	1	25	17	1	11	-10	1	25	17
19790124	LBY	GRC	042	1	2	1	1.9	1	25	17	1	11	-10	1	11	-10
19790124	LBY	LBYGOV	040	1	2	1	1	1	25	17	5	35.1667	25	5	35.1667	25
19790124	LEG	GOV	013	1	9	1	0.4	1	25	17	1	25	17	1	25	17
19790124	LEG	GOV	040	2	19	1	1	4	50.0833	14.4667	4	50.0833	14.4667	4	50.0833	14.4667
19790124	LEG	JEW	173	1	5	4	-5	2	42.7475	-107.209	2	42.7475	-107.209	2	42.7475	-107.209
19790124	LEG	PSE	112	1	8	3	-2	2	40.5773	-77.264	2	40.5773	-77.264	2	40.5773	-77.264
19790124	LEG	USAJEW	173	2	2	4	-5	2	40.5773	-77.264	2	40.5773	-77.264	2	40.5773	-77.264
19790124	LEG	VNM	040	1	2	1	1	3	42.3442	-75.1704	3	42.3442	-75.1704	3	42.3442	-75.1704
19790124	LTUGOV	LTU	040	1	4	1	1	1	16	106	1	16	106	1	16	106
19790124	LTUGOV	LTU	046	1	4	1	7	1	56	24	1	56	24	1	56	24
19790124	LTU	LTUGOV	040	1	4	1	1	1	56	24	1	56	24	1	56	24
19790124	LTU	LTUGOV	046	1	4	1	7	1	56	24	1	56	24	1	56	24
19790124	LUXGOV	GOV	046	1	8	1	7	1	56	24	1	56	24	1	56	24
19790124	LUXGOV	LUXGOV	046	2	4	1	7	1	49.75	6.1667	1	49.75	6.1667	1	49.75	6.1667
19790124	MAR	VNM	111	3	27	3	-2	1	-5	120	1	-5	120	1	-5	120
19790124	MED	CHEJUD	043	1	1	1	2.8	1	-5	120	1	-5	120	1	-5	120
19790124	MED	CHN	110	1	1	3	-2	1	47	8	1	47	8	1	47	8
19790124	MED	COPGOV	020	1	3	1	3	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790124	MED	GBR	110	2	10	3	-2	1	38	-97	4	51.5	-0.116667	4	51.5	-0.116667
19790124	MED	GOV	012	1	10	1	-0.4	4	51.5	-0.116667	4	51.5	-0.116667	4	51.5	-0.116667
19790124	MED	GOV	014	1	2	1	0	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790124	MED	IRQ	036	1	10	1	4	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790124	MED	IRQ	040	1	10	1	1	4	33.3386	44.3939	4	33.3386	44.3939	4	33.3386	44.3939
19790124	MED	ITA	130	2	4	3	-4.4	4	41.9	12.4833	4	45.4667	9.2	4	41.9	12.4833
19790124	MED	JUD	043	1	3	1	2.8	4	45.4667	9.2	4	45.4667	9.2	4	41.9	12.4833
19790124	MED	JUD	046	1	9	1	7	1	47	8	1	47	8	1	47	8
19790124	MED	RUS	020	1	4	1	3	3	41.55	-97.4837	3	41.55	-97.4837	3	41.55	-97.4837
19790124	MED	UAF	130	1	5	3	-4.4	4	53.2	50.15	4	53.2	50.15	4	53.2	50.15
19790124	MED	USA	110	2	10	3	-2	4	51.5	-0.116667	4	51.5	-0.116667	4	51.5	-0.116667
19790124	MED	USAMED	041	1	7	1	1	4	51.5	-0.116667	1	38	-97	4	51.5	-0.116667
19790124	MEX	DOM	042	2	5	1	1.9	1	19	-70.6667	1	19	-70.6667	1	19	-70.6667
19790124	MEX	DOM	043	2	9	1	2.8	1	19	-70.6667	1	19	-70.6667	1	19	-70.6667
19790124	MEX	USA	030	1	5	1	4	4	17.9653	-94.1972	1	19	-70.6667	1	19	-70.6667
19790124	MEX	VAT	036	2	7	1	4	4	17.05	-96.7167	4	20.6667	-103.333	4	20.6667	-103.333
19790124	MIL	CAN	190	2	11	4	-10	1	60	100	1	60	100	1	60	100
19790124	MIL	GOVHLH	046	1	10	1	7	1	60	100	1	60	100	1	60	100
19790124	MILMED	CRI	030	1	9	1	4	4	11.55	104.917	4	11.55	104.917	4	11.55	104.917
19790124	MILMED	REB	190	2	9	4	-10	1	10	-84	4	11.9681	-85.9714	1	10	-84
19790124	MIL	THA	090	2	18	2	-2									
19790124	MIL	THAMIL	090	2	16	2	-2	4	13.75	100.517	4	13.75	100.517	4	13.75	100.517
19790124	MMR	BGD	051	2	4	1	3.4	1	22	98	1	22	98	1	22	98
19790124	MMR	BGDGOV	043	3	7	1	2.8	1	22	98	1	24	90	1	22	98
19790124	MMR	NPL	020	2	4	1	3	1	22	98	1	24	90	1	24	90
19790124	MMR	NPL	042	3	17	1	1.9	1	22	98	1	28	84	1	28	84
19790124	MMR	NPL	046	2	4	1	7	1	22	98	1	22	98	1	22	98
19790124	MMR	NPL	051	2	4	1	3.4	1	22	98	1	24	90	1	22	98
19790124	MNGLAB	MNG	040	1	2	1	1	1	24	90	1	28	84	1	24	90
19790124	MNG	MNGLAB	040	1	2	1	1							4	47.9167	106.917
19790124	MNG	RUS	040	3	7	1	1							4	55.7522	37.6156
19790124	MNG	RUS	042	3	10	1	1.9							4	47.9167	106.917
19790124	MYSGOV	MYS	051	1	2	1	3.4							4	55.7522	37.6156
19790124	MYSGOV	NGOCHRDEV	020	1	6	1	3	4	5.3302	103.141	4	5.3302	103.141	4	5.3302	103.141
19790124	MYS	NGOCHRDEV	020	1	4	1	3	4	5.3302	103.141	4	5.3302	103.141	4	5.3302	103.141
19790124	NGOHRI	VNM	043	1	9	1	2.8	4	5.3302	103.141	4	5.3302	103.141	4	5.3302	103.141
19790124	NIC	CRI	112	2	9	3	-2	4	11.9681	-85.9714	4	11.9681	-85.9714	4	11.9681	-85.9714
19790124	NLD	SOM	057	1	2	1	8	4	11.9681	-85.9714	1	10	-84	1	10	-84
19790124	NPL	BGD	010	2	4	1	0	1	28	84	1	24	90	1	24	90
19790124	NPL	BGD	051	2	4	1	3.4	1	28	84	1	24	90	1	24	90
19790124	NPL	BGDGOV	043	7	32	1	2.8	1	28	84	1	24	90	1	28	84
19790124	NPL	MMR	043	3	17	1	2.8	1	28	84	1	22	98	1	28	84
19790124	NPL	MMR	046	2	4	1	7	1	22	98	1	22	98	1	22	98
19790124	NPL	VNM	012	1	2	1	-0.4	1	28	84	1	22	98	1	28	84
19790124	NPL	VNM	111	2	17	3	-2	1	28	84	1	28	84	1	28	84
